play_id,game_id,home_team,away_team,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,home_wp_post,away_wp_post,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,rusher_player_id,rusher_player_name,lateral_receiver_player_id,lateral_receiver_player_name,lateral_rusher_player_id,lateral_rusher_player_name,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv
3552,2019101304,KC,HOU,KC,home,HOU,KC,80,10/13/19,900,900,900,Half2,0,17,0,4,3,0,15:00,KC 20,10,5,"(15:00) (Shotgun) PENALTY on HOU-J.Watt, Neutral Zone Infraction, 5 yards, enforced at KC 20 - No Play.",no_play,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,24,23,24,23,1,24,23,1,0.052519222,0.229270401,0.008226226,0.341160571,0.143100036,0.004015796,0.221707748,0,0,-1.103101717,0.867426027,1.136751451,-1.136751451,-0.803988399,0.803988399,1.933474027,-1.933474027,NA,NA,0,0,5.895988714,-5.895988714,2.236940832,-2.236940832,0.819489212,-0.819489212,6.685247939,-6.685247939,0.470264755,0.529735245,NA,NA,0.041934405,NA,NA,-0.045147806,0.045147806,0.037255168,-0.037255168,NA,NA,0,0,0.219864849,-0.219864849,0.020366511,-0.020366511,-0.078246223,0.078246223,0.295943921,-0.295943921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,HOU,00-0027949,J.Watt,5,0,NA,Neutral Zone Infraction,0,0,0,0
3575,2019101304,KC,HOU,KC,home,HOU,KC,75,10/13/19,900,900,900,Half2,0,17,0,4,3,0,15:00,KC 25,5,5,"(15:00) (Shotgun) P.Mahomes pass incomplete short middle to T.Kelce. Kansas City challenged the play for possible defensive pass interference, and the play was Upheld. The ruling on the field stands. (Timeout #1.)",pass,0,1,0,1,0,0,0,short,middle,5,NA,NA,NA,NA,NA,NA,NA,2,3,1,KC,NA,2,3,24,23,24,23,1,24,23,1,0.050058161,0.200562808,0.005772133,0.29636525,0.164962916,0.003745226,0.278533507,0,0,-0.23567569,-1.590537011,-0.45378556,0.45378556,-0.803988399,0.803988399,0.342937016,-0.342937016,2.119418783,-3.709955794,0,0,5.895988714,-5.895988714,2.236940832,-2.236940832,2.938907995,-2.938907995,2.975292145,-2.975292145,0.512199161,0.487800839,0.512199161,0.487800839,-0.055863494,0.456335666,0.543664334,-0.045147806,0.045147806,-0.018608327,0.018608327,0.076997277,-0.132860771,0,0,0.219864849,-0.219864849,0.020366511,-0.020366511,-0.001248946,0.001248946,0.163083149,-0.163083149,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0033873,P.Mahomes,00-0030506,T.Kelce,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,upheld,NA,0,0,0,0
3597,2019101304,KC,HOU,KC,home,HOU,KC,75,10/13/19,897,897,897,Half2,0,17,0,4,4,0,14:57,KC 25,5,5,"(14:57) D.Colquitt punts 68 yards to HOU 7, Center-J.Winchester, out of bounds.",punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,2,3,0,NA,NA,2,3,24,23,24,23,1,24,23,1,0.051726216,0.266431408,0.006083093,0.385665168,0.080679193,0.004607626,0.204807294,0,0,-1.826212701,2.467600331,2.013814771,-2.013814771,-0.803988399,0.803988399,0.342937016,-0.342937016,NA,NA,0,0,5.895988714,-5.895988714,2.236940832,-2.236940832,2.938907995,-2.938907995,2.975292145,-2.975292145,0.456335666,0.543664334,0.456335666,0.543664334,0.130721725,0.587057391,0.412942609,-0.045147806,0.045147806,-0.018608327,0.018608327,NA,NA,0,0,0.219864849,-0.219864849,0.020366511,-0.020366511,-0.001248946,0.001248946,0.163083149,-0.163083149,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0023534,D.Colquitt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
3630,2019101304,KC,HOU,HOU,away,KC,HOU,93,10/13/19,889,889,889,Half2,0,18,0,4,1,0,14:49,HOU 7,10,93,(14:49) (Shotgun) C.Hyde left guard to HOU 11 for 4 yards (K.Saunders).,run,4,1,0,0,0,0,0,NA,NA,NA,NA,left,guard,NA,NA,NA,NA,2,3,0,NA,NA,3,2,24,23,23,24,-1,23,24,-1,0.067819992,0.20425066,0.016328029,0.309217314,0.158295603,0.002992803,0.241095599,0,0,-0.64138763,-0.099542035,2.113356806,-2.113356806,-0.704446363,0.704446363,0.342937016,-0.342937016,NA,NA,0,0,5.895988714,-5.895988714,2.236940832,-2.236940832,2.938907995,-2.938907995,2.975292145,-2.975292145,0.412942609,0.587057391,0.587057391,0.412942609,-0.004197342,0.591254733,0.408745267,-0.040950463,0.040950463,-0.018608327,0.018608327,NA,NA,0,0,0.219864849,-0.219864849,0.020366511,-0.020366511,-0.001248946,0.001248946,0.163083149,-0.163083149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0031045,C.Hyde,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KC,NA,00-0035656,NA,K.Saunders,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
3651,2019101304,KC,HOU,HOU,away,KC,HOU,89,10/13/19,853,853,853,Half2,0,18,0,4,2,0,14:13,HOU 11,6,93,"(14:13) D.Watson pass incomplete short left to D.Hopkins (M.Claiborne). PENALTY on KC-M.Claiborne, Defensive Holding, 5 yards, enforced at HOU 11 - No Play.",no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,NA,NA,3,2,24,23,23,24,-1,23,24,-1,0.074677171,0.211108698,0.011356763,0.314634742,0.145831477,0.003335866,0.239055283,0,0,-0.740929665,0.944433646,1.16892316,-1.16892316,-0.704446363,0.704446363,0.342937016,-0.342937016,NA,NA,0,0,5.895988714,-5.895988714,2.236940832,-2.236940832,2.938907995,-2.938907995,2.975292145,-2.975292145,0.408745267,0.591254733,0.591254733,0.408745267,0.033759988,0.557494745,0.442505255,-0.040950463,0.040950463,-0.018608327,0.018608327,NA,NA,0,0,0.219864849,-0.219864849,0.020366511,-0.020366511,-0.001248946,0.001248946,0.163083149,-0.163083149,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,KC,00-0029676,M.Claiborne,5,0,NA,Defensive Holding,0,0,0,0
3684,2019101304,KC,HOU,HOU,away,KC,HOU,84,10/13/19,847,847,847,Half2,0,18,0,4,1,0,14:07,HOU 16,10,93,(14:07) (Shotgun) C.Hyde right end to HOU 25 for 9 yards (J.Thornhill).,run,9,1,0,0,0,0,0,NA,NA,NA,NA,right,end,NA,NA,NA,NA,2,3,0,NA,NA,3,2,24,23,23,24,-1,23,24,-1,0.069988659,0.175219603,0.008127117,0.26449564,0.190609302,0.003171831,0.288387848,0,0,0.203503981,1.266266628,-0.097343469,0.097343469,-1.970712992,1.970712992,0.342937016,-0.342937016,NA,NA,0,0,5.895988714,-5.895988714,2.236940832,-2.236940832,2.938907995,-2.938907995,2.975292145,-2.975292145,0.442505255,0.557494745,0.557494745,0.442505255,0.045157323,0.512337422,0.487662578,-0.086107786,0.086107786,-0.018608327,0.018608327,NA,NA,0,0,0.219864849,-0.219864849,0.020366511,-0.020366511,-0.001248946,0.001248946,0.163083149,-0.163083149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0031045,C.Hyde,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KC,NA,00-0035625,NA,J.Thornhill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
3705,2019101304,KC,HOU,HOU,away,KC,HOU,75,10/13/19,808,808,808,Half2,0,18,0,4,2,0,13:28,HOU 25,1,93,(13:28) D.Watson pass deep left to J.Akins to HOU 48 for 23 yards (M.Claiborne).,pass,23,0,0,1,0,0,0,deep,left,23,0,NA,NA,NA,NA,NA,NA,2,3,0,NA,NA,3,2,24,23,23,24,-1,23,24,-1,0.072996005,0.140190043,0.002853464,0.201281038,0.18916852,0.003413427,0.390097503,0,0,1.469770609,1.408914683,-1.506258152,1.506258152,-1.970712992,1.970712992,-1.065977667,1.065977667,1.408914683,0,1.408914683,0,4.487074031,-4.487074031,2.236940832,-2.236940832,1.529993312,-1.529993312,2.975292145,-2.975292145,0.487662578,0.512337422,0.512337422,0.487662578,0.052544532,0.459792891,0.540207109,-0.086107786,0.086107786,-0.071152858,0.071152858,0.052544532,0,0.052544532,0,0.167320317,-0.167320317,0.020366511,-0.020366511,-0.053793477,0.053793477,0.163083149,-0.163083149,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0033537,D.Watson,00-0034364,J.Akins,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KC,NA,00-0029676,NA,M.Claiborne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
3733,2019101304,KC,HOU,HOU,away,KC,HOU,52,10/13/19,767,767,767,Half2,0,18,0,4,1,0,12:47,HOU 48,10,93,"(12:47) (Shotgun) D.Watson pass short left to W.Fuller to KC 39 for 13 yards (M.Claiborne). PENALTY on HOU-L.Tunsil, Ineligible Downfield Pass, 5 yards, enforced at HOU 48 - No Play.",no_play,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,NA,NA,3,2,24,23,23,24,-1,23,24,-1,0.048158691,0.082829742,0.000555121,0.124069865,0.29950727,0.003180633,0.441698677,0,0,2.878685292,-0.571834306,-0.934423846,0.934423846,-1.970712992,1.970712992,-1.065977667,1.065977667,NA,NA,0,0,4.487074031,-4.487074031,2.236940832,-2.236940832,1.529993312,-1.529993312,2.975292145,-2.975292145,0.540207109,0.459792891,0.459792891,0.540207109,-0.020662484,0.480455375,0.519544625,-0.086107786,0.086107786,-0.071152858,0.071152858,NA,NA,0,0,0.167320317,-0.167320317,0.020366511,-0.020366511,-0.053793477,0.053793477,0.163083149,-0.163083149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,HOU,00-0032380,L.Tunsil,5,0,NA,Ineligible Downfield Pass,0,0,0,0
3768,2019101304,KC,HOU,HOU,away,KC,HOU,57,10/13/19,737,737,737,Half2,0,18,0,4,1,0,12:17,HOU 43,15,93,(12:17) (Shotgun) D.Watson scrambles left end pushed ob at 50 for 7 yards (M.Claiborne).,run,7,1,0,1,0,0,1,NA,NA,NA,NA,left,end,NA,NA,NA,NA,2,3,0,NA,NA,3,2,24,23,23,24,-1,23,24,-1,0.060786477,0.098366233,0.000901616,0.147235444,0.29923895,0.003522957,0.389948323,0,0,2.306850987,0.206443223,-1.140867069,1.140867069,-2.177156215,2.177156215,-1.065977667,1.065977667,NA,NA,0,0,4.487074031,-4.487074031,2.236940832,-2.236940832,1.529993312,-1.529993312,2.975292145,-2.975292145,0.519544625,0.480455375,0.480455375,0.519544625,0.008885772,0.471569603,0.528430397,-0.094993558,0.094993558,-0.071152858,0.071152858,NA,NA,0,0,0.167320317,-0.167320317,0.020366511,-0.020366511,-0.053793477,0.053793477,0.163083149,-0.163083149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0033537,D.Watson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KC,NA,00-0029676,NA,M.Claiborne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
3794,2019101304,KC,HOU,HOU,away,KC,MID,50,10/13/19,702,702,702,Half2,0,18,0,4,2,0,11:42,MID 50,8,93,(11:42) (Shotgun) D.Johnson right end pushed ob at KC 41 for 9 yards (C.Ward).,run,9,1,0,0,0,0,0,NA,NA,NA,NA,right,end,NA,NA,NA,NA,2,3,0,NA,NA,3,2,24,23,23,24,-1,23,24,-1,0.062972735,0.089847261,0.00077228,0.13513041,0.307937653,0.003379434,0.399960228,0,0,2.51329421,0.98940105,-2.130268119,2.130268119,-3.166557265,3.166557265,-1.065977667,1.065977667,NA,NA,0,0,4.487074031,-4.487074031,2.236940832,-2.236940832,1.529993312,-1.529993312,2.975292145,-2.975292145,0.528430397,0.471569603,0.471569603,0.528430397,0.040271477,0.431298127,0.568701873,-0.135265034,0.135265034,-0.071152858,0.071152858,NA,NA,0,0,0.167320317,-0.167320317,0.020366511,-0.020366511,-0.053793477,0.053793477,0.163083149,-0.163083149,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0032257,D.Johnson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KC,NA,00-0034573,NA,C.Ward,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
3820,2019101304,KC,HOU,HOU,away,KC,KC,41,10/13/19,666,666,666,Half2,0,18,0,4,1,0,11:06,KC 41,10,93,(11:06) (Shotgun) D.Johnson right guard to KC 26 for 15 yards (J.Thornhill).,run,15,1,0,0,0,0,0,NA,NA,NA,NA,right,guard,NA,NA,NA,NA,2,3,0,NA,NA,3,2,24,23,23,24,-1,23,24,-1,0.052550848,0.058939086,0.000202925,0.087805375,0.323576869,0.002929779,0.473995118,0,0,3.50269526,0.66413087,-2.794398989,2.794398989,-3.830688135,3.830688135,-1.065977667,1.065977667,NA,NA,0,0,4.487074031,-4.487074031,2.236940832,-2.236940832,1.529993312,-1.529993312,2.975292145,-2.975292145,0.568701873,0.431298127,0.431298127,0.568701873,0.029234858,0.402063269,0.597936731,-0.164499892,0.164499892,-0.071152858,0.071152858,NA,NA,0,0,0.167320317,-0.167320317,0.020366511,-0.020366511,-0.053793477,0.053793477,0.163083149,-0.163083149,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0032257,D.Johnson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KC,NA,00-0035625,NA,J.Thornhill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
3841,2019101304,KC,HOU,HOU,away,KC,KC,26,10/13/19,632,632,632,Half2,0,18,0,4,1,0,10:32,KC 26,10,93,(10:32) (Shotgun) D.Johnson right guard to KC 23 for 3 yards (B.Niemann; D.Lee).,run,3,1,0,0,0,0,0,NA,NA,NA,NA,right,guard,NA,NA,NA,NA,2,3,0,NA,NA,3,2,24,23,23,24,-1,23,24,-1,0.038546164,0.036774913,5.11E-05,0.054595127,0.354451576,0.002600666,0.512980423,0,0,4.16682613,-0.238078726,-2.556320263,2.556320263,-3.592609409,3.592609409,-1.065977667,1.065977667,NA,NA,0,0,4.487074031,-4.487074031,2.236940832,-2.236940832,1.529993312,-1.529993312,2.975292145,-2.975292145,0.597936731,0.402063269,0.402063269,0.597936731,-0.006966852,0.409030122,0.590969878,-0.15753304,0.15753304,-0.071152858,0.071152858,NA,NA,0,0,0.167320317,-0.167320317,0.020366511,-0.020366511,-0.053793477,0.053793477,0.163083149,-0.163083149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,00-0032257,D.Johnson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0034296,B.Niemann,KC,00-0033147,D.Lee,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
3862,2019101304,KC,HOU,HOU,away,KC,KC,23,10/13/19,596,596,596,Half2,0,18,0,4,2,0,9:56,KC 23,7,93,(9:56) (Shotgun) D.Watson pass short left to W.Fuller to KC 14 for 9 yards (T.Mathieu).,pass,9,1,0,1,0,0,0,short,left,3,6,NA,NA,NA,NA,NA,NA,2,3,0,NA,NA,3,2,24,23,23,24,-1,23,24,-1,0.043831354,0.037528006,8.58E-05,0.056388514,0.396450202,0.002628241,0.463087922,0,0,3.928747403,0.582517858,-3.138838121,3.138838121,-3.592609409,3.592609409,-1.648495525,1.648495525,-0.61052617,1.193044028,-0.61052617,1.193044028,5.097600201,-5.097600201,1.043896804,-1.043896804,2.140519482,-2.140519482,1.782248117,-1.782248117,0.590969878,0.409030122,0.409030122,0.590969878,0.02805718,0.380972942,0.619027058,-0.15753304,0.15753304,-0.099210038,0.099210038,-0.024714924,0.052772104,-0.024714924,0.052772104,0.192035241,-0.192035241,-0.032405592,0.032405592,-0.029078553,0.029078553,0.110311046,-0.110311046,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0033537,D.Watson,00-0033127,W.Fuller,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KC,NA,00-0030459,NA,T.Mathieu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
